feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron_qa2,35547,37524,0.000359424399224,5.57089092759e-12,23189.4503836,0.000205101284661,0.289250629788,2.7025834918e-06,30957.758414,0.000292724736373,0.944743517159,0.432706365659,1.3053301421,0.908592416078,0.418689866625,1.26972096229,1.02804488614,0.0276588296379,0.0137342277608,5000,5000,0,960021,1.02337892877,1.02571666832,1.02803845222,1.03023603914,1.03254989891,0.011488412239,0.0119108869558,0.012615527019,0.0137311415215,0.0147836035379,0.015560368246,0.0158881172978
