feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron_qa2,35163,37127,0.00283858055116,3.14418256281e-10,25626.8183684,0.00018294651847,0.373393681095,4.48388079027e-06,31094.2345711,8.35069398093e-05,0.938232285288,0.700678132497,1.08518417076,0.931904793789,0.709241477389,1.0726949733,1.01164282276,0.0115755666323,0.0057710663652,5000,5000,0,960017,1.00881234632,1.01020154575,1.01163066039,1.0130282078,1.01441661345,0.00437726384027,0.00459186963937,0.00506207489495,0.00576508980346,0.00645113682852,0.00690328883603,0.00713129188501
