feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron,33564,34999,0.230034887672,1.72774540266e-06,30627.2263639,7.62551166077e-05,2.08484377587,0.000137111028054,31701.1230348,6.43755675418e-05,0.99968196516,0.999577985878,0.999882262941,0.999925086737,0.999734379958,1.00005117284,0.999831098742,-0.00016891552365,-8.44613284823e-05,50000,50000,0,960026,0.99953416752,0.99968437866,0.999833328356,0.999977689061,1.00011500563,-0.000232997646623,-0.000207639630033,-0.000157848036079,-8.33462409534e-05,-1.11556561071e-05,3.51413497219e-05,5.7497853252e-05
