feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron,37243,37322,0.0187912042355,1.17142042955e-08,30143.691173,0.000301880450729,0.665966300285,1.40211253479e-05,31631.6345594,6.87647563555e-05,0.999323823793,0.999079508494,0.999715926929,0.999977114919,0.99996179161,0.999993392061,0.999722533035,-0.000277505466443,-0.000138762359827,50000,50000,0,960036,0.999356501548,0.999544631219,0.999725852163,0.999901053036,1.0000644684,-0.000321904593257,-0.000290760095454,-0.0002277621803,-0.000137102108711,-4.94771536879e-05,6.17466971524e-06,3.22326439694e-05
