feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron,37158,37361,0.113333166182,3.95407810833e-07,32483.9474714,8.3469835108e-05,1.92001803699,0.000117908135677,31265.6055599,7.47805298626e-05,0.990518151536,0.981838938416,0.998811974042,0.996460335454,0.990179658799,1.00094607844,0.997867912722,-0.00213436341206,-0.00106775134705,50000,50000,0,960032,0.996293441356,0.997080011853,0.997867810206,0.998652692496,0.999427398497,-0.00185844725334,-0.00172420096719,-0.00146319924777,-0.0010678027694,-0.000674335231225,-0.000412851370189,-0.00028642376232
