feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron,33911,34999,0.0426505713257,6.16667327151e-08,29498.4208554,8.13760256903e-05,2.08484377587,0.000137111028054,31701.1230348,6.43755675418e-05,0.951079296663,0.89562513558,1.0020131774,0.920189098136,0.837853342521,1.00039461309,1.00161792585,0.00161661841657,0.000807982614398,50000,50000,0,960004,0.999120557833,1.00035004685,1.00162325152,1.00290533248,1.00414802741,-0.000440011328091,-0.000244873582308,0.000174977489736,0.00081063899122,0.00144950852705,0.00186743068053,0.00206758363019
