feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron_qa2,37305,35976,0.154726212856,7.39524131039e-07,32372.4405194,0.000123701049402,1.89873184704,0.000119041444171,30285.1049234,9.3957848536e-05,0.994536510178,0.990463566271,0.998883309806,0.991851562775,0.981573368659,1.00027954656,0.998604153445,-0.00139682165589,-0.000698654773575,5000,5000,0,960031,0.997160050522,0.997861761232,0.998599681909,0.999366846214,1.00003728428,-0.00142300640689,-0.00131133453572,-0.00107083696919,-0.000700895238894,-0.000316727304015,-0.00010033481169,1.864161851e-05
