feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron_qa2,34636,35628,0.231662801326,1.71736396121e-06,31250.0173117,0.000280306944626,2.0770269889,0.000132139356567,32647.662473,0.000100247471857,0.999837451948,0.999856805924,0.999905412284,0.999792974809,1,0.999792974809,1.00011246076,0.000112454433957,5.62256362583e-05,5000,5000,0,960025,0.999937272895,1.00002113392,1.00010893323,1.00020166406,1.00029368319,-3.13650280918e-05,-1.89983238257e-05,1.05667912017e-05,5.44621662692e-05,0.000100816780074,0.000130892196999,0.00014680926074
