feature_set,test_signal_entries,test_background_entries,signal_sumw,signal_sumw2,signal_neff,signal_max_weight_fraction,background_sumw,background_sumw2,background_neff,background_max_weight_fraction,bdt_signal_efficiency,bdt_photon_efficiency,bdt_RZ,box_signal_efficiency,box_photon_efficiency,box_RZ,RZ_ratio,log_RZ_ratio,coupling_advantage,bootstrap_replicates,bootstrap_valid,bootstrap_invalid,bootstrap_seed,RZ_ratio_q025,RZ_ratio_q16,RZ_ratio_q50,RZ_ratio_q84,RZ_ratio_q975,coupling_q025,coupling_q05,coupling_q16,coupling_q50,coupling_q84,coupling_q95,coupling_q975
electron,35547,37524,0.000359424399224,5.57089092759e-12,23189.4503836,0.000205101284661,0.289250629788,2.7025834918e-06,30957.758414,0.000292724736373,0.879147167744,0.646378160811,1.04840501832,0.882496154519,0.653162878282,1.04816286016,1.00023103105,0.000231004364939,0.000115495512349,50000,50000,0,960020,0.996792044713,0.998482267684,1.00022652705,1.0019644942,1.00365291594,-0.00160784710562,-0.00132833553951,-0.000759731068567,0.000113244286231,0.000980802251261,0.00153672998256,0.00182146923198
