-12.	0.0004900223503582433
-11.	0.3706258793014147
-10.	0.3113817837541004
-9.	0.276780403906254
-8.	0.031419144936839546
-7.	0.006121740912129884
-6.	0.001390575270016435
-5.	0.0010161898812739495
-4.	0.00022764945724380935
-3.	0.0002600034189184448
-2.	8.318492973957372e-6
-1.	0.00001088149517128025
0.e-98	4.309574496472654e-8
1.	2.840138337529555e-8
2.	1.9226537063831225e-9
3.	0
4.	0
5.	0
