-4.	0.010538038174577366
-3.5	0.07521474581364083
-3.	0.611122603849202
-2.5	0.26951837187199673
-2.	0.030735454689330328
-1.5	0.0016818050949461525
-1.	0.000015278271936581287
-0.5	6.726108573194893e-7
0.e-99	2.474200311055268e-8
0.5	6.398445142789197e-10
1.	9.975591532120713e-13
1.5	9.975591532120713e-13
